lat,lon,dataset
46.5,-72.75,era
46.5,-72,era
46.5,-71.25,era
46.5,-70.5,era
46.5,-69.75,era
46.5,-69,era
46.5,-68.25,era
46.5,-67.5,era
46.5,-66.75,era
46.5,-66,era
46.5,-65.25,era
46.5,-64.5,era
46.5,-63.75,era
46.5,-63,era
46.5,-62.25,era
46.5,-61.5,era
46.5,-60.75,era
46.5,-60,era
46.5,-59.25,era
46.5,-58.5,era
47.25,-136.5,era
47.25,-135.75,era
47.25,-135,era
47.25,-134.25,era
47.25,-133.5,era
47.25,-132.75,era
47.25,-132,era
47.25,-131.25,era
47.25,-130.5,era
47.25,-129.75,era
47.25,-129,era
47.25,-128.25,era
47.25,-127.5,era
47.25,-126.75,era
47.25,-126,era
47.25,-125.25,era
47.25,-124.5,era
47.25,-123.75,era
47.25,-123,era
47.25,-122.25,era
47.25,-121.5,era
47.25,-120.75,era
47.25,-120,era
47.25,-119.25,era
47.25,-118.5,era
47.25,-117.75,era
47.25,-117,era
47.25,-116.25,era
47.25,-115.5,era
47.25,-114.75,era
47.25,-114,era
47.25,-113.25,era
47.25,-112.5,era
47.25,-111.75,era
47.25,-111,era
47.25,-110.25,era
47.25,-109.5,era
47.25,-108.75,era
47.25,-108,era
47.25,-107.25,era
47.25,-106.5,era
47.25,-105.75,era
47.25,-105,era
47.25,-104.25,era
47.25,-103.5,era
47.25,-102.75,era
47.25,-102,era
47.25,-101.25,era
47.25,-100.5,era
47.25,-99.75,era
47.25,-99,era
47.25,-98.25,era
47.25,-97.5,era
47.25,-96.75,era
47.25,-96,era
47.25,-95.25,era
47.25,-94.5,era
47.25,-93.75,era
47.25,-93,era
47.25,-92.25,era
47.25,-91.5,era
47.25,-90.75,era
47.25,-90,era
47.25,-89.25,era
47.25,-88.5,era
47.25,-87.75,era
47.25,-87,era
47.25,-86.25,era
47.25,-85.5,era
47.25,-84.75,era
47.25,-84,era
47.25,-83.25,era
47.25,-82.5,era
47.25,-81.75,era
47.25,-81,era
47.25,-80.25,era
47.25,-79.5,era
47.25,-78.75,era
47.25,-78,era
47.25,-77.25,era
47.25,-76.5,era
47.25,-75.75,era
47.25,-75,era
47.25,-74.25,era
47.25,-73.5,era
47.25,-72.75,era
47.25,-72,era
47.25,-71.25,era
47.25,-70.5,era
47.25,-69.75,era
47.25,-69,era
47.25,-68.25,era
47.25,-67.5,era
47.25,-66.75,era
47.25,-66,era
47.25,-65.25,era
47.25,-64.5,era
47.25,-63.75,era
47.25,-63,era
47.25,-62.25,era
47.25,-61.5,era
47.25,-60.75,era
47.25,-60,era
47.25,-59.25,era
47.25,-58.5,era
48,-136.5,era
48,-135.75,era
48,-135,era
48,-134.25,era
48,-133.5,era
48,-132.75,era
48,-132,era
48,-131.25,era
48,-130.5,era
48,-129.75,era
48,-129,era
48,-128.25,era
48,-127.5,era
48,-126.75,era
48,-126,era
48,-125.25,era
48,-124.5,era
48,-123.75,era
48,-123,era
48,-122.25,era
48,-121.5,era
48,-120.75,era
48,-120,era
48,-119.25,era
48,-118.5,era
48,-117.75,era
48,-117,era
48,-116.25,era
48,-115.5,era
48,-114.75,era
48,-114,era
48,-113.25,era
48,-112.5,era
48,-111.75,era
48,-111,era
48,-110.25,era
48,-109.5,era
48,-108.75,era
48,-108,era
48,-107.25,era
48,-106.5,era
48,-105.75,era
48,-105,era
48,-104.25,era
48,-103.5,era
48,-102.75,era
48,-102,era
48,-101.25,era
48,-100.5,era
48,-99.75,era
48,-99,era
48,-98.25,era
48,-97.5,era
48,-96.75,era
48,-96,era
48,-95.25,era
48,-94.5,era
48,-93.75,era
48,-93,era
48,-92.25,era
48,-91.5,era
48,-90.75,era
48,-90,era
48,-89.25,era
48,-88.5,era
48,-87.75,era
48,-87,era
48,-86.25,era
48,-85.5,era
48,-84.75,era
48,-84,era
48,-83.25,era
48,-82.5,era
48,-81.75,era
48,-81,era
48,-80.25,era
48,-79.5,era
48,-78.75,era
48,-78,era
48,-77.25,era
48,-76.5,era
48,-75.75,era
48,-75,era
48,-74.25,era
48,-73.5,era
48,-72.75,era
48,-72,era
48,-71.25,era
48,-70.5,era
48,-69.75,era
48,-69,era
48,-68.25,era
48,-67.5,era
48,-66.75,era
48,-66,era
48,-65.25,era
48,-64.5,era
48,-63.75,era
48,-63,era
48,-62.25,era
48,-61.5,era
48,-60.75,era
48,-60,era
48,-59.25,era
48,-58.5,era
48.75,-136.5,era
48.75,-135.75,era
48.75,-135,era
48.75,-134.25,era
48.75,-133.5,era
48.75,-132.75,era
48.75,-132,era
48.75,-131.25,era
48.75,-130.5,era
48.75,-129.75,era
48.75,-129,era
48.75,-128.25,era
48.75,-127.5,era
48.75,-126.75,era
48.75,-126,era
48.75,-125.25,era
48.75,-124.5,era
48.75,-123.75,era
48.75,-123,era
48.75,-122.25,era
48.75,-121.5,era
48.75,-120.75,era
48.75,-120,era
48.75,-119.25,era
48.75,-118.5,era
48.75,-117.75,era
48.75,-117,era
48.75,-116.25,era
48.75,-115.5,era
48.75,-114.75,era
48.75,-114,era
48.75,-113.25,era
48.75,-112.5,era
48.75,-111.75,era
48.75,-111,era
48.75,-110.25,era
48.75,-109.5,era
48.75,-108.75,era
48.75,-108,era
48.75,-107.25,era
48.75,-106.5,era
48.75,-105.75,era
48.75,-105,era
48.75,-104.25,era
48.75,-103.5,era
48.75,-102.75,era
48.75,-102,era
48.75,-101.25,era
48.75,-100.5,era
48.75,-99.75,era
48.75,-99,era
48.75,-98.25,era
48.75,-97.5,era
48.75,-96.75,era
48.75,-96,era
48.75,-95.25,era
48.75,-94.5,era
48.75,-93.75,era
48.75,-93,era
48.75,-92.25,era
48.75,-91.5,era
48.75,-90.75,era
48.75,-90,era
48.75,-89.25,era
48.75,-88.5,era
48.75,-87.75,era
48.75,-87,era
48.75,-86.25,era
48.75,-85.5,era
48.75,-84.75,era
48.75,-84,era
48.75,-83.25,era
48.75,-82.5,era
48.75,-81.75,era
48.75,-81,era
48.75,-80.25,era
48.75,-79.5,era
48.75,-78.75,era
48.75,-78,era
48.75,-77.25,era
48.75,-76.5,era
48.75,-75.75,era
48.75,-75,era
48.75,-74.25,era
48.75,-73.5,era
48.75,-72.75,era
48.75,-72,era
48.75,-71.25,era
48.75,-70.5,era
48.75,-69.75,era
48.75,-69,era
48.75,-68.25,era
48.75,-67.5,era
48.75,-66.75,era
48.75,-66,era
48.75,-65.25,era
48.75,-64.5,era
48.75,-63.75,era
48.75,-63,era
48.75,-62.25,era
48.75,-61.5,era
48.75,-60.75,era
48.75,-60,era
48.75,-59.25,era
48.75,-58.5,era
49.5,-136.5,era
49.5,-135.75,era
49.5,-135,era
49.5,-134.25,era
49.5,-133.5,era
49.5,-132.75,era
49.5,-132,era
49.5,-131.25,era
49.5,-130.5,era
49.5,-129.75,era
49.5,-129,era
49.5,-128.25,era
49.5,-127.5,era
49.5,-126.75,era
49.5,-126,era
49.5,-125.25,era
49.5,-124.5,era
49.5,-123.75,era
49.5,-123,era
49.5,-122.25,era
49.5,-121.5,era
49.5,-120.75,era
49.5,-120,era
49.5,-119.25,era
49.5,-118.5,era
49.5,-117.75,era
49.5,-117,era
49.5,-116.25,era
49.5,-115.5,era
49.5,-114.75,era
49.5,-114,era
49.5,-113.25,era
49.5,-112.5,era
49.5,-111.75,era
49.5,-111,era
49.5,-110.25,era
49.5,-109.5,era
49.5,-108.75,era
49.5,-108,era
49.5,-107.25,era
49.5,-106.5,era
49.5,-105.75,era
49.5,-105,era
49.5,-104.25,era
49.5,-103.5,era
49.5,-102.75,era
49.5,-102,era
49.5,-101.25,era
49.5,-100.5,era
49.5,-99.75,era
49.5,-99,era
49.5,-98.25,era
49.5,-97.5,era
49.5,-96.75,era
49.5,-96,era
49.5,-95.25,era
49.5,-94.5,era
49.5,-93.75,era
49.5,-93,era
49.5,-92.25,era
49.5,-91.5,era
49.5,-90.75,era
49.5,-90,era
49.5,-89.25,era
49.5,-88.5,era
49.5,-87.75,era
49.5,-87,era
49.5,-86.25,era
49.5,-85.5,era
49.5,-84.75,era
49.5,-84,era
49.5,-83.25,era
49.5,-82.5,era
49.5,-81.75,era
49.5,-81,era
49.5,-80.25,era
49.5,-79.5,era
49.5,-78.75,era
49.5,-78,era
49.5,-77.25,era
49.5,-76.5,era
49.5,-75.75,era
49.5,-75,era
49.5,-74.25,era
49.5,-73.5,era
49.5,-72.75,era
49.5,-72,era
49.5,-71.25,era
49.5,-70.5,era
49.5,-69.75,era
49.5,-69,era
49.5,-68.25,era
49.5,-67.5,era
49.5,-66.75,era
49.5,-66,era
49.5,-65.25,era
49.5,-64.5,era
49.5,-63.75,era
49.5,-63,era
49.5,-62.25,era
49.5,-61.5,era
49.5,-60.75,era
49.5,-60,era
49.5,-59.25,era
49.5,-58.5,era
50.25,-136.5,era
50.25,-135.75,era
50.25,-135,era
50.25,-134.25,era
50.25,-133.5,era
50.25,-132.75,era
50.25,-132,era
50.25,-131.25,era
50.25,-130.5,era
50.25,-129.75,era
50.25,-129,era
50.25,-128.25,era
50.25,-127.5,era
50.25,-126.75,era
50.25,-126,era
50.25,-125.25,era
50.25,-124.5,era
50.25,-123.75,era
50.25,-123,era
50.25,-122.25,era
50.25,-121.5,era
50.25,-120.75,era
50.25,-120,era
50.25,-119.25,era
50.25,-118.5,era
50.25,-117.75,era
50.25,-117,era
50.25,-116.25,era
50.25,-115.5,era
50.25,-114.75,era
50.25,-114,era
50.25,-113.25,era
50.25,-112.5,era
50.25,-111.75,era
50.25,-111,era
50.25,-110.25,era
50.25,-109.5,era
50.25,-108.75,era
50.25,-108,era
50.25,-107.25,era
50.25,-106.5,era
50.25,-105.75,era
50.25,-105,era
50.25,-104.25,era
50.25,-103.5,era
50.25,-102.75,era
50.25,-102,era
50.25,-101.25,era
50.25,-100.5,era
50.25,-99.75,era
50.25,-99,era
50.25,-98.25,era
50.25,-97.5,era
50.25,-96.75,era
50.25,-96,era
50.25,-95.25,era
50.25,-94.5,era
50.25,-93.75,era
50.25,-93,era
50.25,-92.25,era
50.25,-91.5,era
50.25,-90.75,era
50.25,-90,era
50.25,-89.25,era
50.25,-88.5,era
50.25,-87.75,era
50.25,-87,era
50.25,-86.25,era
50.25,-85.5,era
50.25,-84.75,era
50.25,-84,era
50.25,-83.25,era
50.25,-82.5,era
50.25,-81.75,era
50.25,-81,era
50.25,-80.25,era
50.25,-79.5,era
50.25,-78.75,era
50.25,-78,era
50.25,-77.25,era
50.25,-76.5,era
50.25,-75.75,era
50.25,-75,era
50.25,-74.25,era
50.25,-73.5,era
50.25,-72.75,era
50.25,-72,era
50.25,-71.25,era
50.25,-70.5,era
50.25,-69.75,era
50.25,-69,era
50.25,-68.25,era
50.25,-67.5,era
50.25,-66.75,era
50.25,-66,era
50.25,-65.25,era
50.25,-64.5,era
50.25,-63.75,era
50.25,-63,era
50.25,-62.25,era
50.25,-61.5,era
50.25,-60.75,era
50.25,-60,era
50.25,-59.25,era
50.25,-58.5,era
51,-136.5,era
51,-135.75,era
51,-135,era
51,-134.25,era
51,-133.5,era
51,-132.75,era
51,-132,era
51,-131.25,era
51,-130.5,era
51,-129.75,era
51,-129,era
51,-128.25,era
51,-127.5,era
51,-126.75,era
51,-126,era
51,-125.25,era
51,-124.5,era
51,-123.75,era
51,-123,era
51,-122.25,era
51,-121.5,era
51,-120.75,era
51,-120,era
51,-119.25,era
51,-118.5,era
51,-117.75,era
51,-117,era
51,-116.25,era
51,-115.5,era
51,-114.75,era
51,-114,era
51,-113.25,era
51,-112.5,era
51,-111.75,era
51,-111,era
51,-110.25,era
51,-109.5,era
51,-108.75,era
51,-108,era
51,-107.25,era
51,-106.5,era
51,-105.75,era
51,-105,era
51,-104.25,era
51,-103.5,era
51,-102.75,era
51,-102,era
51,-101.25,era
51,-100.5,era
51,-99.75,era
51,-99,era
51,-98.25,era
51,-97.5,era
51,-96.75,era
51,-96,era
51,-95.25,era
51,-94.5,era
51,-93.75,era
51,-93,era
51,-92.25,era
51,-91.5,era
51,-90.75,era
51,-90,era
51,-89.25,era
51,-88.5,era
51,-87.75,era
51,-87,era
51,-86.25,era
51,-85.5,era
51,-84.75,era
51,-84,era
51,-83.25,era
51,-82.5,era
51,-81.75,era
51,-81,era
51,-80.25,era
51,-79.5,era
51,-78.75,era
51,-78,era
51,-77.25,era
51,-76.5,era
51,-75.75,era
51,-75,era
51,-74.25,era
51,-73.5,era
51,-72.75,era
51,-72,era
51,-71.25,era
51,-70.5,era
51,-69.75,era
51,-69,era
51,-68.25,era
51,-67.5,era
51,-66.75,era
51,-66,era
51,-65.25,era
51,-64.5,era
51,-63.75,era
51,-63,era
51,-62.25,era
51,-61.5,era
51,-60.75,era
51,-60,era
51,-59.25,era
51,-58.5,era
51.75,-136.5,era
51.75,-135.75,era
51.75,-135,era
51.75,-134.25,era
51.75,-133.5,era
51.75,-132.75,era
51.75,-132,era
51.75,-131.25,era
51.75,-130.5,era
51.75,-129.75,era
51.75,-129,era
51.75,-128.25,era
51.75,-127.5,era
51.75,-126.75,era
51.75,-126,era
51.75,-125.25,era
51.75,-124.5,era
51.75,-123.75,era
51.75,-123,era
51.75,-122.25,era
51.75,-121.5,era
51.75,-120.75,era
51.75,-120,era
51.75,-119.25,era
51.75,-118.5,era
51.75,-117.75,era
51.75,-117,era
51.75,-116.25,era
51.75,-115.5,era
51.75,-114.75,era
51.75,-114,era
51.75,-113.25,era
51.75,-112.5,era
51.75,-111.75,era
51.75,-111,era
51.75,-110.25,era
51.75,-109.5,era
51.75,-108.75,era
51.75,-108,era
51.75,-107.25,era
51.75,-106.5,era
51.75,-105.75,era
51.75,-105,era
51.75,-104.25,era
51.75,-103.5,era
51.75,-102.75,era
51.75,-102,era
51.75,-101.25,era
51.75,-100.5,era
51.75,-99.75,era
51.75,-99,era
51.75,-98.25,era
51.75,-97.5,era
51.75,-96.75,era
51.75,-96,era
51.75,-95.25,era
51.75,-94.5,era
51.75,-93.75,era
51.75,-93,era
51.75,-92.25,era
51.75,-91.5,era
51.75,-90.75,era
51.75,-90,era
51.75,-89.25,era
51.75,-88.5,era
51.75,-87.75,era
51.75,-87,era
51.75,-86.25,era
51.75,-85.5,era
51.75,-84.75,era
51.75,-84,era
51.75,-83.25,era
51.75,-82.5,era
51.75,-81.75,era
51.75,-81,era
51.75,-80.25,era
51.75,-79.5,era
51.75,-78.75,era
51.75,-78,era
51.75,-77.25,era
51.75,-76.5,era
51.75,-75.75,era
51.75,-75,era
51.75,-74.25,era
51.75,-73.5,era
51.75,-72.75,era
51.75,-72,era
51.75,-71.25,era
51.75,-70.5,era
51.75,-69.75,era
51.75,-69,era
51.75,-68.25,era
51.75,-67.5,era
51.75,-66.75,era
51.75,-66,era
51.75,-65.25,era
51.75,-64.5,era
51.75,-63.75,era
51.75,-63,era
51.75,-62.25,era
51.75,-61.5,era
51.75,-60.75,era
51.75,-60,era
51.75,-59.25,era
51.75,-58.5,era
52.5,-136.5,era
52.5,-135.75,era
52.5,-135,era
52.5,-134.25,era
52.5,-133.5,era
52.5,-132.75,era
52.5,-132,era
52.5,-131.25,era
52.5,-130.5,era
52.5,-129.75,era
52.5,-129,era
52.5,-128.25,era
52.5,-127.5,era
52.5,-126.75,era
52.5,-126,era
52.5,-125.25,era
52.5,-124.5,era
52.5,-123.75,era
52.5,-123,era
52.5,-122.25,era
52.5,-121.5,era
52.5,-120.75,era
52.5,-120,era
52.5,-119.25,era
52.5,-118.5,era
52.5,-117.75,era
52.5,-117,era
52.5,-116.25,era
52.5,-115.5,era
52.5,-114.75,era
52.5,-114,era
52.5,-113.25,era
52.5,-112.5,era
52.5,-111.75,era
52.5,-111,era
52.5,-110.25,era
52.5,-109.5,era
52.5,-108.75,era
52.5,-108,era
52.5,-107.25,era
52.5,-106.5,era
52.5,-105.75,era
52.5,-105,era
52.5,-104.25,era
52.5,-103.5,era
52.5,-102.75,era
52.5,-102,era
52.5,-101.25,era
52.5,-100.5,era
52.5,-99.75,era
52.5,-99,era
52.5,-98.25,era
52.5,-97.5,era
52.5,-96.75,era
52.5,-96,era
52.5,-95.25,era
52.5,-94.5,era
52.5,-93.75,era
52.5,-93,era
52.5,-92.25,era
52.5,-91.5,era
52.5,-90.75,era
52.5,-90,era
52.5,-89.25,era
52.5,-88.5,era
52.5,-87.75,era
52.5,-87,era
52.5,-86.25,era
52.5,-85.5,era
52.5,-84.75,era
52.5,-84,era
52.5,-83.25,era
52.5,-82.5,era
52.5,-81.75,era
52.5,-81,era
52.5,-80.25,era
52.5,-79.5,era
52.5,-78.75,era
52.5,-78,era
52.5,-77.25,era
52.5,-76.5,era
52.5,-75.75,era
52.5,-75,era
52.5,-74.25,era
52.5,-73.5,era
52.5,-72.75,era
52.5,-72,era
52.5,-71.25,era
52.5,-70.5,era
52.5,-69.75,era
52.5,-69,era
52.5,-68.25,era
52.5,-67.5,era
52.5,-66.75,era
52.5,-66,era
52.5,-65.25,era
52.5,-64.5,era
52.5,-63.75,era
52.5,-63,era
52.5,-62.25,era
52.5,-61.5,era
52.5,-60.75,era
52.5,-60,era
52.5,-59.25,era
52.5,-58.5,era
53.25,-136.5,era
53.25,-135.75,era
53.25,-135,era
53.25,-134.25,era
53.25,-133.5,era
53.25,-132.75,era
53.25,-132,era
53.25,-131.25,era
53.25,-130.5,era
53.25,-129.75,era
53.25,-129,era
53.25,-128.25,era
53.25,-127.5,era
53.25,-126.75,era
53.25,-126,era
53.25,-125.25,era
53.25,-124.5,era
53.25,-123.75,era
53.25,-123,era
53.25,-122.25,era
53.25,-121.5,era
53.25,-120.75,era
53.25,-120,era
53.25,-119.25,era
53.25,-118.5,era
53.25,-117.75,era
53.25,-117,era
53.25,-116.25,era
53.25,-115.5,era
53.25,-114.75,era
53.25,-114,era
53.25,-113.25,era
53.25,-112.5,era
53.25,-111.75,era
53.25,-111,era
53.25,-110.25,era
53.25,-109.5,era
53.25,-108.75,era
53.25,-108,era
53.25,-107.25,era
53.25,-106.5,era
53.25,-105.75,era
53.25,-105,era
53.25,-104.25,era
53.25,-103.5,era
53.25,-102.75,era
53.25,-102,era
53.25,-101.25,era
53.25,-100.5,era
53.25,-99.75,era
53.25,-99,era
53.25,-98.25,era
53.25,-97.5,era
53.25,-96.75,era
53.25,-96,era
53.25,-95.25,era
53.25,-94.5,era
53.25,-93.75,era
53.25,-93,era
53.25,-92.25,era
53.25,-91.5,era
53.25,-90.75,era
53.25,-90,era
53.25,-89.25,era
53.25,-88.5,era
53.25,-87.75,era
53.25,-87,era
53.25,-86.25,era
53.25,-85.5,era
53.25,-84.75,era
53.25,-84,era
53.25,-83.25,era
53.25,-82.5,era
53.25,-81.75,era
53.25,-81,era
53.25,-80.25,era
53.25,-79.5,era
53.25,-78.75,era
53.25,-78,era
53.25,-77.25,era
53.25,-76.5,era
53.25,-75.75,era
53.25,-75,era
53.25,-74.25,era
53.25,-73.5,era
53.25,-72.75,era
53.25,-72,era
53.25,-71.25,era
53.25,-70.5,era
53.25,-69.75,era
53.25,-69,era
53.25,-68.25,era
53.25,-67.5,era
53.25,-66.75,era
53.25,-66,era
53.25,-65.25,era
53.25,-64.5,era
53.25,-63.75,era
53.25,-63,era
53.25,-62.25,era
53.25,-61.5,era
53.25,-60.75,era
53.25,-60,era
53.25,-59.25,era
53.25,-58.5,era
54,-136.5,era
54,-135.75,era
54,-135,era
54,-134.25,era
54,-133.5,era
54,-132.75,era
54,-132,era
54,-131.25,era
54,-130.5,era
54,-129.75,era
54,-129,era
54,-128.25,era
54,-127.5,era
54,-126.75,era
54,-126,era
54,-125.25,era
54,-124.5,era
54,-123.75,era
54,-123,era
54,-122.25,era
54,-121.5,era
54,-120.75,era
54,-120,era
54,-119.25,era
54,-118.5,era
54,-117.75,era
54,-117,era
54,-116.25,era
54,-115.5,era
54,-114.75,era
54,-114,era
54,-113.25,era
54,-112.5,era
54,-111.75,era
54,-111,era
54,-110.25,era
54,-109.5,era
54,-108.75,era
54,-108,era
54,-107.25,era
54,-106.5,era
54,-105.75,era
54,-105,era
54,-104.25,era
54,-103.5,era
54,-102.75,era
54,-102,era
54,-101.25,era
54,-100.5,era
54,-99.75,era
54,-99,era
54,-98.25,era
54,-97.5,era
54,-96.75,era
54,-96,era
54,-95.25,era
54,-94.5,era
54,-93.75,era
54,-93,era
54,-92.25,era
54,-91.5,era
54,-90.75,era
54,-90,era
54,-89.25,era
54,-88.5,era
54,-87.75,era
54,-87,era
54,-86.25,era
54,-85.5,era
54,-84.75,era
54,-84,era
54,-83.25,era
54,-82.5,era
54,-81.75,era
54,-81,era
54,-80.25,era
54,-79.5,era
54,-78.75,era
54,-78,era
54,-77.25,era
54,-76.5,era
54,-75.75,era
54,-75,era
54,-74.25,era
54,-73.5,era
54,-72.75,era
54,-72,era
54,-71.25,era
54,-70.5,era
54,-69.75,era
54,-69,era
54,-68.25,era
54,-67.5,era
54,-66.75,era
54,-66,era
54,-65.25,era
54,-64.5,era
54,-63.75,era
54,-63,era
54,-62.25,era
54,-61.5,era
54,-60.75,era
54,-60,era
54,-59.25,era
54,-58.5,era
54.75,-136.5,era
54.75,-135.75,era
54.75,-135,era
54.75,-134.25,era
54.75,-133.5,era
54.75,-132.75,era
54.75,-132,era
54.75,-131.25,era
54.75,-130.5,era
54.75,-129.75,era
54.75,-129,era
54.75,-128.25,era
54.75,-127.5,era
54.75,-126.75,era
54.75,-126,era
54.75,-125.25,era
54.75,-124.5,era
54.75,-123.75,era
54.75,-123,era
54.75,-122.25,era
54.75,-121.5,era
54.75,-120.75,era
54.75,-120,era
54.75,-119.25,era
54.75,-118.5,era
54.75,-117.75,era
54.75,-117,era
54.75,-116.25,era
54.75,-115.5,era
54.75,-114.75,era
54.75,-114,era
54.75,-113.25,era
54.75,-112.5,era
54.75,-111.75,era
54.75,-111,era
54.75,-110.25,era
54.75,-109.5,era
54.75,-108.75,era
54.75,-108,era
54.75,-107.25,era
54.75,-106.5,era
54.75,-105.75,era
54.75,-105,era
54.75,-104.25,era
54.75,-103.5,era
54.75,-102.75,era
54.75,-102,era
54.75,-101.25,era
54.75,-100.5,era
54.75,-99.75,era
54.75,-99,era
54.75,-98.25,era
54.75,-97.5,era
54.75,-96.75,era
54.75,-96,era
54.75,-95.25,era
54.75,-94.5,era
54.75,-93.75,era
54.75,-93,era
54.75,-92.25,era
54.75,-91.5,era
54.75,-90.75,era
54.75,-90,era
54.75,-89.25,era
54.75,-88.5,era
54.75,-87.75,era
54.75,-87,era
54.75,-86.25,era
54.75,-85.5,era
54.75,-84.75,era
54.75,-84,era
54.75,-83.25,era
54.75,-82.5,era
54.75,-81.75,era
54.75,-81,era
54.75,-80.25,era
54.75,-79.5,era
54.75,-78.75,era
54.75,-78,era
54.75,-77.25,era
54.75,-76.5,era
54.75,-75.75,era
54.75,-75,era
54.75,-74.25,era
54.75,-73.5,era
54.75,-72.75,era
54.75,-72,era
54.75,-71.25,era
54.75,-70.5,era
54.75,-69.75,era
54.75,-69,era
54.75,-68.25,era
54.75,-67.5,era
54.75,-66.75,era
54.75,-66,era
54.75,-65.25,era
54.75,-64.5,era
54.75,-63.75,era
54.75,-63,era
54.75,-62.25,era
54.75,-61.5,era
54.75,-60.75,era
54.75,-60,era
54.75,-59.25,era
54.75,-58.5,era
55.5,-136.5,era
55.5,-135.75,era
55.5,-135,era
55.5,-134.25,era
55.5,-133.5,era
55.5,-132.75,era
55.5,-132,era
55.5,-131.25,era
55.5,-130.5,era
55.5,-129.75,era
55.5,-129,era
55.5,-128.25,era
55.5,-127.5,era
55.5,-126.75,era
55.5,-126,era
55.5,-125.25,era
55.5,-124.5,era
55.5,-123.75,era
55.5,-123,era
55.5,-122.25,era
55.5,-121.5,era
55.5,-120.75,era
55.5,-120,era
55.5,-119.25,era
55.5,-118.5,era
55.5,-117.75,era
55.5,-117,era
55.5,-116.25,era
55.5,-115.5,era
55.5,-114.75,era
55.5,-114,era
55.5,-113.25,era
55.5,-112.5,era
55.5,-111.75,era
55.5,-111,era
55.5,-110.25,era
55.5,-109.5,era
55.5,-108.75,era
55.5,-108,era
55.5,-107.25,era
55.5,-106.5,era
55.5,-105.75,era
55.5,-105,era
55.5,-104.25,era
55.5,-103.5,era
55.5,-102.75,era
55.5,-102,era
55.5,-101.25,era
55.5,-100.5,era
55.5,-99.75,era
55.5,-99,era
55.5,-98.25,era
55.5,-97.5,era
55.5,-96.75,era
55.5,-96,era
55.5,-95.25,era
55.5,-94.5,era
55.5,-93.75,era
55.5,-93,era
55.5,-92.25,era
55.5,-91.5,era
55.5,-90.75,era
55.5,-90,era
55.5,-89.25,era
55.5,-88.5,era
55.5,-87.75,era
55.5,-87,era
55.5,-86.25,era
55.5,-85.5,era
55.5,-84.75,era
55.5,-84,era
55.5,-83.25,era
55.5,-82.5,era
55.5,-81.75,era
55.5,-81,era
55.5,-80.25,era
55.5,-79.5,era
55.5,-78.75,era
55.5,-78,era
55.5,-77.25,era
55.5,-76.5,era
55.5,-75.75,era
55.5,-75,era
55.5,-74.25,era
55.5,-73.5,era
55.5,-72.75,era
55.5,-72,era
55.5,-71.25,era
55.5,-70.5,era
55.5,-69.75,era
55.5,-69,era
55.5,-68.25,era
55.5,-67.5,era
55.5,-66.75,era
55.5,-66,era
55.5,-65.25,era
55.5,-64.5,era
55.5,-63.75,era
55.5,-63,era
55.5,-62.25,era
55.5,-61.5,era
55.5,-60.75,era
55.5,-60,era
55.5,-59.25,era
55.5,-58.5,era
17.43455497382199,-136.25,lens
17.43455497382199,-135,lens
17.43455497382199,-133.75,lens
17.43455497382199,-132.5,lens
17.43455497382199,-131.25,lens
17.43455497382199,-130,lens
17.43455497382199,-128.75,lens
17.43455497382199,-127.5,lens
17.43455497382199,-126.25,lens
17.43455497382199,-125,lens
17.43455497382199,-123.75,lens
17.43455497382199,-122.5,lens
17.43455497382199,-121.25,lens
17.43455497382199,-120,lens
17.43455497382199,-118.75,lens
17.43455497382199,-117.5,lens
17.43455497382199,-116.25,lens
17.43455497382199,-115,lens
17.43455497382199,-113.75,lens
17.43455497382199,-112.5,lens
17.43455497382199,-111.25,lens
17.43455497382199,-110,lens
17.43455497382199,-108.75,lens
17.43455497382199,-107.5,lens
17.43455497382199,-106.25,lens
17.43455497382199,-105,lens
17.43455497382199,-103.75,lens
17.43455497382199,-102.5,lens
17.43455497382199,-101.25,lens
17.43455497382199,-100,lens
17.43455497382199,-98.75,lens
17.43455497382199,-97.5,lens
17.43455497382199,-96.25,lens
17.43455497382199,-95,lens
17.43455497382199,-93.75,lens
17.43455497382199,-92.5,lens
17.43455497382199,-91.25,lens
17.43455497382199,-90,lens
17.43455497382199,-88.75,lens
17.43455497382199,-87.5,lens
17.43455497382199,-86.25,lens
17.43455497382199,-85,lens
17.43455497382199,-83.75,lens
17.43455497382199,-82.5,lens
17.43455497382199,-81.25,lens
17.43455497382199,-80,lens
17.43455497382199,-78.75,lens
17.43455497382199,-77.5,lens
17.43455497382199,-76.25,lens
17.43455497382199,-75,lens
17.43455497382199,-73.75,lens
17.43455497382199,-72.5,lens
17.43455497382199,-71.25,lens
17.43455497382199,-70,lens
17.43455497382199,-68.75,lens
17.43455497382199,-67.5,lens
17.43455497382199,-66.25,lens
17.43455497382199,-65,lens
17.43455497382199,-63.75,lens
17.43455497382199,-62.5,lens
17.43455497382199,-61.25,lens
17.43455497382199,-60,lens
17.43455497382199,-58.75,lens
18.376963350785346,-136.25,lens
18.376963350785346,-135,lens
18.376963350785346,-133.75,lens
18.376963350785346,-132.5,lens
18.376963350785346,-131.25,lens
18.376963350785346,-130,lens
18.376963350785346,-128.75,lens
18.376963350785346,-127.5,lens
18.376963350785346,-126.25,lens
18.376963350785346,-125,lens
18.376963350785346,-123.75,lens
18.376963350785346,-122.5,lens
